,Date,year,Month,Weak,Count
40063,2017-07-08,2017,7,Saturday,1
40065,2016-06-13,2016,6,Monday,1
40066,2017-06-02,2017,6,Friday,1
40067,2016-05-06,2016,5,Friday,1
40068,2017-12-21,2017,12,Thursday,1
40069,2017-06-06,2017,6,Tuesday,1
40070,2016-09-24,2016,9,Saturday,1
40072,2015-05-31,2015,5,Sunday,1
40075,2016-06-09,2016,6,Thursday,1
40076,2017-07-03,2017,7,Monday,1
40077,2015-09-26,2015,9,Saturday,1
40078,2016-05-11,2016,5,Wednesday,1
40079,2016-03-15,2016,3,Tuesday,1
40080,2016-12-16,2016,12,Friday,1
40081,2018-05-08,2018,5,Tuesday,1
40082,2015-02-17,2015,2,Tuesday,1
40083,2016-05-08,2016,5,Sunday,1
40084,2015-04-06,2015,4,Monday,1
40085,2016-01-23,2016,1,Saturday,1
40086,2017-01-04,2017,1,Wednesday,1
40089,2015-05-03,2015,5,Sunday,1
40090,2015-10-23,2015,10,Friday,1
40093,2015-11-09,2015,11,Monday,1
40094,2015-10-06,2015,10,Tuesday,1
40095,2017-07-05,2017,7,Wednesday,1
40096,2015-12-30,2015,12,Wednesday,1
40098,2016-10-14,2016,10,Friday,1
40099,2017-07-31,2017,7,Monday,1
40100,2018-02-17,2018,2,Saturday,1
40101,2017-11-11,2017,11,Saturday,1
40102,2018-01-01,2018,1,Monday,1
40103,2014-06-01,2014,6,Sunday,1
40105,2015-06-04,2015,6,Thursday,1
40108,2017-04-01,2017,4,Saturday,1
40109,2016-11-20,2016,11,Sunday,1
40110,2017-08-27,2017,8,Sunday,1
40111,2018-04-21,2018,4,Saturday,1
40113,2017-06-22,2017,6,Thursday,1
40114,2018-05-18,2018,5,Friday,1
40116,2015-03-26,2015,3,Thursday,1
40117,2015-10-25,2015,10,Sunday,1
40118,2016-05-24,2016,5,Tuesday,1
40120,2015-08-07,2015,8,Friday,1
40122,2015-06-01,2015,6,Monday,1
40123,2016-06-01,2016,6,Wednesday,1
40124,2015-03-28,2015,3,Saturday,1
40125,2015-02-07,2015,2,Saturday,1
40126,2017-01-23,2017,1,Monday,1
40127,2015-12-07,2015,12,Monday,1
40129,2017-11-29,2017,11,Wednesday,1
40130,2016-01-30,2016,1,Saturday,1
40133,2017-07-11,2017,7,Tuesday,1
40134,2016-05-24,2016,5,Tuesday,1
40135,2016-10-02,2016,10,Sunday,1
40136,2018-02-10,2018,2,Saturday,1
40139,2015-08-22,2015,8,Saturday,1
40141,2017-03-25,2017,3,Saturday,1
40142,2015-08-02,2015,8,Sunday,1
40146,2015-04-13,2015,4,Monday,1
40149,2017-08-25,2017,8,Friday,1
40151,2015-10-31,2015,10,Saturday,1
40154,2017-01-16,2017,1,Monday,1
40155,2017-01-21,2017,1,Saturday,1
40156,2017-07-16,2017,7,Sunday,1
40157,2017-07-08,2017,7,Saturday,1
40158,2018-05-12,2018,5,Saturday,1
40161,2017-01-20,2017,1,Friday,1
40163,2017-06-23,2017,6,Friday,1
40164,2016-01-07,2016,1,Thursday,1
40167,2015-06-13,2015,6,Saturday,1
40168,2018-01-21,2018,1,Sunday,1
40170,2015-01-16,2015,1,Friday,1
40172,2017-07-05,2017,7,Wednesday,1
40173,2017-08-06,2017,8,Sunday,1
40174,2016-09-16,2016,9,Friday,1
40176,2015-10-07,2015,10,Wednesday,1
40179,2017-01-25,2017,1,Wednesday,1
40181,2015-05-23,2015,5,Saturday,1
40182,2015-08-14,2015,8,Friday,1
40183,2015-01-01,2015,1,Thursday,1
40184,2017-09-20,2017,9,Wednesday,1
40185,2017-03-17,2017,3,Friday,1
40189,2015-11-05,2015,11,Thursday,1
40190,2016-07-18,2016,7,Monday,1
40191,2018-04-20,2018,4,Friday,1
40192,2017-03-19,2017,3,Sunday,1
40193,2018-05-29,2018,5,Tuesday,1
40194,2016-10-09,2016,10,Sunday,1
40195,2017-09-07,2017,9,Thursday,1
40197,2016-03-30,2016,3,Wednesday,1
40198,2017-09-26,2017,9,Tuesday,1
40201,2015-08-23,2015,8,Sunday,1
40203,2016-04-10,2016,4,Sunday,1
40204,2017-06-04,2017,6,Sunday,1
40205,2015-10-03,2015,10,Saturday,1
40206,2015-08-05,2015,8,Wednesday,1
40207,2018-05-13,2018,5,Sunday,1
40209,2015-08-01,2015,8,Saturday,1
40210,2016-10-30,2016,10,Sunday,1
40213,2016-05-31,2016,5,Tuesday,1
40214,2017-06-13,2017,6,Tuesday,1
40215,2016-12-13,2016,12,Tuesday,1
40216,2018-02-02,2018,2,Friday,1
40217,2014-08-23,2014,8,Saturday,1
40218,2017-10-28,2017,10,Saturday,1
40219,2016-03-21,2016,3,Monday,1
40223,2016-08-15,2016,8,Monday,1
40226,2014-11-07,2014,11,Friday,1
40228,2015-10-20,2015,10,Tuesday,1
40229,2015-03-04,2015,3,Wednesday,1
40230,2017-06-16,2017,6,Friday,1
40232,2015-10-01,2015,10,Thursday,1
40233,2017-05-31,2017,5,Wednesday,1
40234,2016-07-08,2016,7,Friday,1
40235,2015-11-11,2015,11,Wednesday,1
40236,2018-02-01,2018,2,Thursday,1
40237,2016-08-25,2016,8,Thursday,1
40238,2015-06-21,2015,6,Sunday,1
40240,2016-08-02,2016,8,Tuesday,1
40241,2015-06-04,2015,6,Thursday,1
40242,2018-01-07,2018,1,Sunday,1
40243,2017-06-30,2017,6,Friday,1
40246,2017-05-08,2017,5,Monday,1
40248,2017-03-31,2017,3,Friday,1
40249,2015-04-09,2015,4,Thursday,1
40252,2017-01-09,2017,1,Monday,1
40253,2016-07-09,2016,7,Saturday,1
40255,2016-02-02,2016,2,Tuesday,1
40257,2016-11-01,2016,11,Tuesday,1
40259,2017-07-03,2017,7,Monday,1
40260,2015-11-01,2015,11,Sunday,1
40261,2016-04-16,2016,4,Saturday,1
40262,2016-10-15,2016,10,Saturday,1
40263,2015-08-23,2015,8,Sunday,1
40268,2017-05-20,2017,5,Saturday,1
40269,2015-01-06,2015,1,Tuesday,1
40270,2018-04-02,2018,4,Monday,1
40271,2015-03-05,2015,3,Thursday,1
40272,2014-07-08,2014,7,Tuesday,1
40273,2017-09-22,2017,9,Friday,1
40274,2018-06-04,2018,6,Monday,1
40275,2017-04-20,2017,4,Thursday,1
40276,2018-05-30,2018,5,Wednesday,1
40278,2015-12-02,2015,12,Wednesday,1
40281,2018-03-06,2018,3,Tuesday,1
40282,2017-08-31,2017,8,Thursday,1
40283,2015-05-04,2015,5,Monday,1
40285,2016-05-20,2016,5,Friday,1
40287,2018-03-10,2018,3,Saturday,1
40289,2015-01-03,2015,1,Saturday,1
40290,2017-05-22,2017,5,Monday,1
40291,2017-02-28,2017,2,Tuesday,1
40292,2016-06-10,2016,6,Friday,1
40293,2017-08-27,2017,8,Sunday,1
40294,2017-08-12,2017,8,Saturday,1
40296,2015-06-09,2015,6,Tuesday,1
40297,2018-03-09,2018,3,Friday,1
40299,2015-07-15,2015,7,Wednesday,1
40300,2017-02-11,2017,2,Saturday,1
40302,2016-05-08,2016,5,Sunday,1
40303,2017-09-27,2017,9,Wednesday,1
40305,2018-05-17,2018,5,Thursday,1
40307,2016-06-13,2016,6,Monday,1
40308,2017-01-30,2017,1,Monday,1
40310,2016-12-22,2016,12,Thursday,1
40311,2015-05-26,2015,5,Tuesday,1
40313,2015-05-18,2015,5,Monday,1
40315,2015-08-10,2015,8,Monday,1
40316,2017-01-22,2017,1,Sunday,1
40318,2015-07-20,2015,7,Monday,1
40319,2018-05-17,2018,5,Thursday,1
40321,2016-06-25,2016,6,Saturday,1
40323,2015-06-20,2015,6,Saturday,1
40324,2017-06-12,2017,6,Monday,1
40326,2015-12-30,2015,12,Wednesday,1
40327,2017-01-04,2017,1,Wednesday,1
40328,2016-05-31,2016,5,Tuesday,1
40330,2015-08-15,2015,8,Saturday,1
40332,2015-01-01,2015,1,Thursday,1
40334,2017-03-08,2017,3,Wednesday,1
40335,2015-01-03,2015,1,Saturday,1
40336,2016-04-14,2016,4,Thursday,1
40338,2017-11-04,2017,11,Saturday,1
40341,2017-10-17,2017,10,Tuesday,1
40342,2016-06-05,2016,6,Sunday,1
40343,2016-05-27,2016,5,Friday,1
40344,2016-01-07,2016,1,Thursday,1
40346,2016-02-14,2016,2,Sunday,1
40347,2017-05-23,2017,5,Tuesday,1
40348,2016-04-20,2016,4,Wednesday,1
40350,2018-04-22,2018,4,Sunday,1
40352,2016-01-10,2016,1,Sunday,1
40353,2014-05-14,2014,5,Wednesday,1
40355,2015-10-14,2015,10,Wednesday,1
40357,2015-05-29,2015,5,Friday,1
40358,2016-08-01,2016,8,Monday,1
40359,2015-09-30,2015,9,Wednesday,1
40360,2017-08-01,2017,8,Tuesday,1
40361,2015-08-15,2015,8,Saturday,1
40362,2017-05-27,2017,5,Saturday,1
40363,2017-09-05,2017,9,Tuesday,1
40364,2016-03-01,2016,3,Tuesday,1
40365,2017-08-12,2017,8,Saturday,1
40369,2015-07-18,2015,7,Saturday,1
40370,2016-08-04,2016,8,Thursday,1
40371,2016-05-21,2016,5,Saturday,1
40373,2018-05-07,2018,5,Monday,1
40374,2015-05-16,2015,5,Saturday,1
40376,2017-09-19,2017,9,Tuesday,1
40377,2017-05-30,2017,5,Tuesday,1
40378,2018-04-06,2018,4,Friday,1
40379,2017-03-08,2017,3,Wednesday,1
40380,2017-08-23,2017,8,Wednesday,1
40383,2014-12-10,2014,12,Wednesday,1
40384,2015-05-03,2015,5,Sunday,1
40386,2016-05-16,2016,5,Monday,1
40387,2015-06-25,2015,6,Thursday,1
40388,2016-05-13,2016,5,Friday,1
40389,2016-11-21,2016,11,Monday,1
40391,2016-10-30,2016,10,Sunday,1
40392,2017-07-30,2017,7,Sunday,1
40393,2015-07-21,2015,7,Tuesday,1
40396,2018-05-01,2018,5,Tuesday,1
40397,2015-04-04,2015,4,Saturday,1
40398,2016-02-13,2016,2,Saturday,1
40402,2017-09-29,2017,9,Friday,1
40404,2016-12-01,2016,12,Thursday,1
40405,2015-05-02,2015,5,Saturday,1
40407,2015-06-20,2015,6,Saturday,1
40409,2018-01-30,2018,1,Tuesday,1
40411,2015-09-02,2015,9,Wednesday,1
40413,2015-12-14,2015,12,Monday,1
40417,2017-02-25,2017,2,Saturday,1
40418,2015-01-17,2015,1,Saturday,1
40419,2017-06-25,2017,6,Sunday,1
40421,2015-12-14,2015,12,Monday,1
40423,2017-11-26,2017,11,Sunday,1
40424,2015-01-19,2015,1,Monday,1
40426,2016-07-30,2016,7,Saturday,1
40427,2016-07-29,2016,7,Friday,1
40431,2014-11-20,2014,11,Thursday,1
40435,2015-08-08,2015,8,Saturday,1
40436,2015-07-16,2015,7,Thursday,1
40437,2016-08-15,2016,8,Monday,1
40438,2017-10-27,2017,10,Friday,1
40440,2015-09-17,2015,9,Thursday,1
40442,2016-02-14,2016,2,Sunday,1
40443,2017-11-05,2017,11,Sunday,1
40444,2015-11-19,2015,11,Thursday,1
40445,2015-06-14,2015,6,Sunday,1
40446,2017-06-03,2017,6,Saturday,1
40447,2016-07-28,2016,7,Thursday,1
40448,2016-08-02,2016,8,Tuesday,1
40451,2016-04-27,2016,4,Wednesday,1
40452,2016-08-21,2016,8,Sunday,1
40454,2017-07-29,2017,7,Saturday,1
40455,2015-08-12,2015,8,Wednesday,1
40456,2018-01-21,2018,1,Sunday,1
40457,2015-05-23,2015,5,Saturday,1
40458,2018-01-20,2018,1,Saturday,1
40459,2015-04-20,2015,4,Monday,1
40460,2016-03-21,2016,3,Monday,1
40462,2015-11-23,2015,11,Monday,1
40464,2017-05-09,2017,5,Tuesday,1
40466,2016-09-06,2016,9,Tuesday,1
40467,2015-10-24,2015,10,Saturday,1
40468,2017-07-17,2017,7,Monday,1
40469,2016-05-02,2016,5,Monday,1
40470,2017-07-16,2017,7,Sunday,1
40474,2017-08-13,2017,8,Sunday,1
40475,2016-03-30,2016,3,Wednesday,1
40476,2016-01-14,2016,1,Thursday,1
40477,2015-02-12,2015,2,Thursday,1
40479,2015-11-02,2015,11,Monday,1
40480,2016-01-03,2016,1,Sunday,1
40484,2018-01-14,2018,1,Sunday,1
40485,2016-11-30,2016,11,Wednesday,1
40486,2017-12-21,2017,12,Thursday,1
40488,2016-07-03,2016,7,Sunday,1
40490,2018-05-28,2018,5,Monday,1
40491,2016-04-25,2016,4,Monday,1
40493,2016-08-20,2016,8,Saturday,1
40495,2015-10-03,2015,10,Saturday,1
40496,2015-06-13,2015,6,Saturday,1
40497,2018-02-23,2018,2,Friday,1
40498,2018-03-21,2018,3,Wednesday,1
40499,2016-11-10,2016,11,Thursday,1
40500,2016-07-29,2016,7,Friday,1
40502,2015-06-26,2015,6,Friday,1
40503,2015-06-13,2015,6,Saturday,1
40504,2018-02-03,2018,2,Saturday,1
40505,2016-06-06,2016,6,Monday,1
40506,2018-04-18,2018,4,Wednesday,1
40507,2015-06-28,2015,6,Sunday,1
40508,2016-04-04,2016,4,Monday,1
40509,2015-12-23,2015,12,Wednesday,1
40511,2016-12-11,2016,12,Sunday,1
40512,2016-05-06,2016,5,Friday,1
40513,2016-01-25,2016,1,Monday,1
40514,2015-05-18,2015,5,Monday,1
40518,2017-12-03,2017,12,Sunday,1
40521,2016-07-31,2016,7,Sunday,1
40522,2014-11-09,2014,11,Sunday,1
40526,2017-01-28,2017,1,Saturday,1
40527,2015-07-19,2015,7,Sunday,1
40528,2017-08-03,2017,8,Thursday,1
40529,2016-06-19,2016,6,Sunday,1
40531,2015-02-26,2015,2,Thursday,1
40532,2016-10-24,2016,10,Monday,1
40534,2016-10-01,2016,10,Saturday,1
40537,2016-03-25,2016,3,Friday,1
40538,2015-12-07,2015,12,Monday,1
40540,2016-05-17,2016,5,Tuesday,1
40541,2014-06-20,2014,6,Friday,1
40542,2018-03-18,2018,3,Sunday,1
40543,2015-09-29,2015,9,Tuesday,1
40544,2017-01-22,2017,1,Sunday,1
40545,2016-12-10,2016,12,Saturday,1
40546,2016-08-20,2016,8,Saturday,1
40547,2016-04-17,2016,4,Sunday,1
40548,2016-01-08,2016,1,Friday,1
40550,2016-09-10,2016,9,Saturday,1
40552,2017-09-08,2017,9,Friday,1
40553,2016-07-31,2016,7,Sunday,1
40554,2017-10-01,2017,10,Sunday,1
40556,2016-04-25,2016,4,Monday,1
40558,2015-10-07,2015,10,Wednesday,1
40560,2016-01-17,2016,1,Sunday,1
40561,2015-08-26,2015,8,Wednesday,1
40562,2016-07-23,2016,7,Saturday,1
40563,2018-02-16,2018,2,Friday,1
40564,2015-01-26,2015,1,Monday,1
40567,2015-07-09,2015,7,Thursday,1
40568,2016-07-11,2016,7,Monday,1
40569,2016-12-28,2016,12,Wednesday,1
40571,2015-08-15,2015,8,Saturday,1
40572,2016-04-10,2016,4,Sunday,1
40576,2016-03-21,2016,3,Monday,1
40577,2016-08-30,2016,8,Tuesday,1
40578,2017-09-13,2017,9,Wednesday,1
40579,2015-04-16,2015,4,Thursday,1
40583,2015-08-27,2015,8,Thursday,1
40584,2018-04-29,2018,4,Sunday,1
40585,2017-01-28,2017,1,Saturday,1
40587,2016-06-01,2016,6,Wednesday,1
40588,2017-08-22,2017,8,Tuesday,1
40589,2016-10-10,2016,10,Monday,1
40590,2018-05-06,2018,5,Sunday,1
40591,2015-06-13,2015,6,Saturday,1
40592,2017-12-15,2017,12,Friday,1
40593,2016-10-08,2016,10,Saturday,1
40594,2017-01-25,2017,1,Wednesday,1
40595,2016-08-02,2016,8,Tuesday,1
40600,2016-06-06,2016,6,Monday,1
40601,2018-03-18,2018,3,Sunday,1
40602,2016-05-25,2016,5,Wednesday,1
40603,2015-01-31,2015,1,Saturday,1
40604,2018-03-19,2018,3,Monday,1
40606,2017-07-03,2017,7,Monday,1
40607,2017-05-21,2017,5,Sunday,1
40608,2016-06-26,2016,6,Sunday,1
40610,2015-12-29,2015,12,Tuesday,1
40611,2017-04-09,2017,4,Sunday,1
40614,2014-11-01,2014,11,Saturday,1
40615,2015-01-03,2015,1,Saturday,1
40616,2018-04-02,2018,4,Monday,1
40617,2017-02-10,2017,2,Friday,1
40618,2017-09-29,2017,9,Friday,1
40619,2015-11-02,2015,11,Monday,1
40620,2017-06-29,2017,6,Thursday,1
40623,2015-08-21,2015,8,Friday,1
40625,2016-10-21,2016,10,Friday,1
40627,2015-05-24,2015,5,Sunday,1
40630,2017-05-28,2017,5,Sunday,1
40631,2018-05-13,2018,5,Sunday,1
40632,2015-08-11,2015,8,Tuesday,1
40633,2016-10-14,2016,10,Friday,1
40634,2015-12-11,2015,12,Friday,1
40636,2016-11-13,2016,11,Sunday,1
40637,2014-12-08,2014,12,Monday,1
40638,2016-11-01,2016,11,Tuesday,1
40642,2015-06-24,2015,6,Wednesday,1
40643,2018-03-10,2018,3,Saturday,1
40644,2015-09-18,2015,9,Friday,1
40645,2016-03-27,2016,3,Sunday,1
40646,2018-02-22,2018,2,Thursday,1
40648,2016-07-16,2016,7,Saturday,1
40649,2015-07-09,2015,7,Thursday,1
40651,2016-10-10,2016,10,Monday,1
40652,2015-08-28,2015,8,Friday,1
40653,2017-10-12,2017,10,Thursday,1
40657,2017-06-25,2017,6,Sunday,1
40658,2016-01-31,2016,1,Sunday,1
40659,2015-08-01,2015,8,Saturday,1
40660,2014-01-23,2014,1,Thursday,1
40661,2015-05-31,2015,5,Sunday,1
40664,2017-09-07,2017,9,Thursday,1
40665,2015-11-28,2015,11,Saturday,1
40666,2015-06-13,2015,6,Saturday,1
40667,2016-09-19,2016,9,Monday,1
40668,2016-02-20,2016,2,Saturday,1
40669,2015-01-30,2015,1,Friday,1
40671,2015-12-17,2015,12,Thursday,1
40674,2015-10-17,2015,10,Saturday,1
40676,2017-06-02,2017,6,Friday,1
40678,2016-05-23,2016,5,Monday,1
40679,2015-03-15,2015,3,Sunday,1
40680,2016-05-26,2016,5,Thursday,1
40681,2018-05-11,2018,5,Friday,1
40682,2017-09-02,2017,9,Saturday,1
40683,2016-06-30,2016,6,Thursday,1
40684,2015-01-31,2015,1,Saturday,1
40685,2016-09-24,2016,9,Saturday,1
40686,2016-04-09,2016,4,Saturday,1
40687,2015-08-20,2015,8,Thursday,1
40690,2016-10-07,2016,10,Friday,1
40691,2017-09-16,2017,9,Saturday,1
40692,2014-12-01,2014,12,Monday,1
40693,2014-12-31,2014,12,Wednesday,1
40694,2016-02-21,2016,2,Sunday,1
40695,2016-03-23,2016,3,Wednesday,1
40697,2016-04-29,2016,4,Friday,1
40699,2018-04-19,2018,4,Thursday,1
40700,2015-05-08,2015,5,Friday,1
40701,2015-06-13,2015,6,Saturday,1
40703,2018-01-20,2018,1,Saturday,1
40704,2017-06-29,2017,6,Thursday,1
40705,2018-02-18,2018,2,Sunday,1
40706,2015-08-24,2015,8,Monday,1
40707,2018-01-07,2018,1,Sunday,1
40708,2016-08-03,2016,8,Wednesday,1
40710,2015-08-02,2015,8,Sunday,1
40711,2018-01-21,2018,1,Sunday,1
40712,2015-01-04,2015,1,Sunday,1
40713,2015-03-20,2015,3,Friday,1
40715,2015-06-28,2015,6,Sunday,1
40716,2015-08-11,2015,8,Tuesday,1
40717,2016-09-22,2016,9,Thursday,1
40720,2017-12-27,2017,12,Wednesday,1
40722,2017-11-04,2017,11,Saturday,1
40724,2016-01-15,2016,1,Friday,1
40725,2017-12-14,2017,12,Thursday,1
40728,2017-08-05,2017,8,Saturday,1
40730,2016-01-30,2016,1,Saturday,1
40732,2015-09-14,2015,9,Monday,1
40734,2016-10-30,2016,10,Sunday,1
40736,2015-04-29,2015,4,Wednesday,1
40737,2015-09-06,2015,9,Sunday,1
40738,2018-05-12,2018,5,Saturday,1
40739,2016-05-23,2016,5,Monday,1
40745,2015-06-01,2015,6,Monday,1
40746,2017-01-11,2017,1,Wednesday,1
40747,2015-09-06,2015,9,Sunday,1
40748,2017-04-22,2017,4,Saturday,1
40749,2015-04-02,2015,4,Thursday,1
40750,2017-05-24,2017,5,Wednesday,1
40751,2016-09-11,2016,9,Sunday,1
40752,2016-07-16,2016,7,Saturday,1
40753,2018-01-27,2018,1,Saturday,1
40755,2016-01-16,2016,1,Saturday,1
40757,2017-11-07,2017,11,Tuesday,1
40758,2016-11-14,2016,11,Monday,1
40759,2017-05-21,2017,5,Sunday,1
40760,2016-12-09,2016,12,Friday,1
40761,2018-01-12,2018,1,Friday,1
40763,2017-09-04,2017,9,Monday,1
40764,2015-06-21,2015,6,Sunday,1
40766,2016-06-10,2016,6,Friday,1
40767,2018-02-11,2018,2,Sunday,1
40768,2018-04-15,2018,4,Sunday,1
40769,2015-02-16,2015,2,Monday,1
40770,2016-05-02,2016,5,Monday,1
40772,2016-11-28,2016,11,Monday,1
40776,2015-03-19,2015,3,Thursday,1
40777,2015-04-13,2015,4,Monday,1
40780,2016-09-22,2016,9,Thursday,1
40781,2015-04-08,2015,4,Wednesday,1
40782,2017-07-30,2017,7,Sunday,1
40783,2017-02-25,2017,2,Saturday,1
40784,2017-11-05,2017,11,Sunday,1
40785,2017-03-04,2017,3,Saturday,1
40786,2016-12-23,2016,12,Friday,1
40787,2018-02-21,2018,2,Wednesday,1
40788,2017-04-14,2017,4,Friday,1
40789,2015-07-27,2015,7,Monday,1
40790,2015-08-13,2015,8,Thursday,1
40791,2016-07-31,2016,7,Sunday,1
40792,2017-05-07,2017,5,Sunday,1
40793,2015-09-21,2015,9,Monday,1
40794,2016-01-31,2016,1,Sunday,1
40798,2016-02-20,2016,2,Saturday,1
40800,2016-07-05,2016,7,Tuesday,1
40801,2014-12-05,2014,12,Friday,1
40802,2016-04-10,2016,4,Sunday,1
40803,2017-03-10,2017,3,Friday,1
40805,2016-11-22,2016,11,Tuesday,1
40806,2015-10-07,2015,10,Wednesday,1
40807,2015-08-10,2015,8,Monday,1
40808,2017-12-12,2017,12,Tuesday,1
40809,2016-12-03,2016,12,Saturday,1
40811,2016-11-14,2016,11,Monday,1
40812,2015-02-07,2015,2,Saturday,1
40813,2018-05-03,2018,5,Thursday,1
40815,2016-02-29,2016,2,Monday,1
40816,2017-08-05,2017,8,Saturday,1
40817,2014-12-05,2014,12,Friday,1
40819,2016-06-11,2016,6,Saturday,1
40820,2016-07-31,2016,7,Sunday,1
40822,2015-10-04,2015,10,Sunday,1
40824,2017-11-12,2017,11,Sunday,1
40825,2015-12-08,2015,12,Tuesday,1
40826,2015-08-22,2015,8,Saturday,1
40831,2017-07-15,2017,7,Saturday,1
40833,2016-06-17,2016,6,Friday,1
40835,2015-06-27,2015,6,Saturday,1
40836,2015-09-20,2015,9,Sunday,1
40837,2017-02-10,2017,2,Friday,1
40838,2015-07-26,2015,7,Sunday,1
40843,2017-07-07,2017,7,Friday,1
40846,2017-09-29,2017,9,Friday,1
40850,2016-10-24,2016,10,Monday,1
40852,2015-05-20,2015,5,Wednesday,1
40853,2015-01-24,2015,1,Saturday,1
40854,2015-09-13,2015,9,Sunday,1
40855,2015-08-14,2015,8,Friday,1
40857,2017-10-31,2017,10,Tuesday,1
40859,2016-01-18,2016,1,Monday,1
40860,2017-03-17,2017,3,Friday,1
40861,2016-09-16,2016,9,Friday,1
40862,2016-02-20,2016,2,Saturday,1
40863,2016-10-02,2016,10,Sunday,1
40865,2016-05-12,2016,5,Thursday,1
40868,2015-05-09,2015,5,Saturday,1
40869,2015-06-21,2015,6,Sunday,1
40870,2016-08-28,2016,8,Sunday,1
40871,2017-06-08,2017,6,Thursday,1
40872,2017-07-09,2017,7,Sunday,1
40875,2015-07-07,2015,7,Tuesday,1
40876,2016-06-26,2016,6,Sunday,1
40877,2015-07-17,2015,7,Friday,1
40879,2015-08-15,2015,8,Saturday,1
40880,2016-11-01,2016,11,Tuesday,1
40883,2016-07-04,2016,7,Monday,1
40886,2018-01-26,2018,1,Friday,1
40887,2017-01-22,2017,1,Sunday,1
40888,2017-05-29,2017,5,Monday,1
40890,2017-01-10,2017,1,Tuesday,1
40892,2016-09-19,2016,9,Monday,1
40896,2015-11-12,2015,11,Thursday,1
40897,2016-07-19,2016,7,Tuesday,1
40898,2015-09-06,2015,9,Sunday,1
40901,2017-10-26,2017,10,Thursday,1
40902,2015-10-07,2015,10,Wednesday,1
40903,2017-10-21,2017,10,Saturday,1
40904,2017-06-04,2017,6,Sunday,1
40905,2017-10-22,2017,10,Sunday,1
40906,2017-10-23,2017,10,Monday,1
40907,2015-10-24,2015,10,Saturday,1
40908,2015-08-01,2015,8,Saturday,1
40909,2018-02-22,2018,2,Thursday,1
40910,2015-11-21,2015,11,Saturday,1
40911,2015-08-15,2015,8,Saturday,1
40912,2018-01-07,2018,1,Sunday,1
40915,2015-09-18,2015,9,Friday,1
40916,2017-04-09,2017,4,Sunday,1
40917,2015-09-11,2015,9,Friday,1
40918,2016-08-21,2016,8,Sunday,1
40919,2015-04-11,2015,4,Saturday,1
40920,2018-01-24,2018,1,Wednesday,1
40922,2015-05-23,2015,5,Saturday,1
40924,2017-04-03,2017,4,Monday,1
40925,2016-12-10,2016,12,Saturday,1
40927,2016-11-15,2016,11,Tuesday,1
40929,2015-05-27,2015,5,Wednesday,1
40930,2016-03-08,2016,3,Tuesday,1
40931,2014-11-09,2014,11,Sunday,1
40932,2015-01-29,2015,1,Thursday,1
40933,2017-09-25,2017,9,Monday,1
40935,2016-01-25,2016,1,Monday,1
40938,2015-06-12,2015,6,Friday,1
40942,2016-01-22,2016,1,Friday,1
40943,2016-03-24,2016,3,Thursday,1
40944,2017-03-03,2017,3,Friday,1
40946,2016-05-28,2016,5,Saturday,1
40947,2016-04-22,2016,4,Friday,1
40948,2016-10-01,2016,10,Saturday,1
40949,2017-09-05,2017,9,Tuesday,1
40950,2015-02-24,2015,2,Tuesday,1
40952,2017-02-09,2017,2,Thursday,1
40953,2015-05-31,2015,5,Sunday,1
40956,2015-05-09,2015,5,Saturday,1
40959,2017-07-15,2017,7,Saturday,1
40962,2015-05-27,2015,5,Wednesday,1
40963,2017-01-01,2017,1,Sunday,1
40964,2015-05-16,2015,5,Saturday,1
40967,2016-08-11,2016,8,Thursday,1
40969,2015-08-31,2015,8,Monday,1
40973,2016-04-25,2016,4,Monday,1
40974,2016-11-06,2016,11,Sunday,1
40976,2015-07-02,2015,7,Thursday,1
40978,2015-01-18,2015,1,Sunday,1
40979,2016-03-25,2016,3,Friday,1
40980,2018-01-18,2018,1,Thursday,1
40981,2014-12-13,2014,12,Saturday,1
40982,2016-07-08,2016,7,Friday,1
40984,2017-06-11,2017,6,Sunday,1
40985,2018-04-06,2018,4,Friday,1
40986,2016-01-16,2016,1,Saturday,1
40987,2015-07-18,2015,7,Saturday,1
40988,2015-04-11,2015,4,Saturday,1
40989,2016-06-20,2016,6,Monday,1
40993,2017-03-03,2017,3,Friday,1
40997,2015-06-14,2015,6,Sunday,1
41001,2015-04-10,2015,4,Friday,1
41003,2017-04-22,2017,4,Saturday,1
41004,2015-09-07,2015,9,Monday,1
41006,2015-09-05,2015,9,Saturday,1
41007,2017-05-30,2017,5,Tuesday,1
41008,2015-04-26,2015,4,Sunday,1
41009,2018-04-28,2018,4,Saturday,1
41010,2015-07-24,2015,7,Friday,1
41012,2017-04-12,2017,4,Wednesday,1
41015,2017-08-20,2017,8,Sunday,1
41016,2017-07-10,2017,7,Monday,1
41020,2016-09-16,2016,9,Friday,1
41021,2018-03-25,2018,3,Sunday,1
41022,2018-01-20,2018,1,Saturday,1
41024,2017-02-06,2017,2,Monday,1
41029,2016-01-11,2016,1,Monday,1
41030,2016-05-25,2016,5,Wednesday,1
41031,2015-04-18,2015,4,Saturday,1
41032,2016-04-06,2016,4,Wednesday,1
41036,2017-05-20,2017,5,Saturday,1
41037,2016-04-01,2016,4,Friday,1
41038,2016-06-30,2016,6,Thursday,1
41039,2017-06-03,2017,6,Saturday,1
41040,2015-11-01,2015,11,Sunday,1
41041,2016-07-01,2016,7,Friday,1
